fmid,vendor_id
1011816,30709
1011817,30710
1011818,30711
1011819,30712
1011820,30713
1011821,30714
1011822,30715
1011823,30716
1011826,30717
1011827,30718
1011829,30719
1011830,30720
1011831,30721
1011832,30722
1011833,30723
1011835,30724
1011836,30725
1011837,30726
1011840,30727
1011841,30728
1011842,30729
1011843,30730
1011845,30731
1011846,30732
1011847,30733
1011848,30734
1011851,30735
1011852,30736
1011853,30737
1011854,30738
1011855,30739
1011857,30740
1011858,30741
1011859,30742
1011860,30743
1011861,30744
1011866,30745
1011868,30746
1011869,30747
1011870,30748
1011871,30749
1011872,30750
1011873,30751
1011876,30752
1011877,30753
1011878,30754
1011879,30755
1011880,30756
1011881,30757
1011883,30758
1011884,30759
1011885,30760
1011886,30761
1011887,30762
1011888,30763
1011890,30764
1011893,30765
1011894,30766
1011895,30767
1011896,30768
1011897,30769
1011898,30770
1011899,30771
1011900,30772
1011901,30773
1011902,30774
1011903,30775
1011905,30776
1011906,30777
1011907,30778
1011910,30779
1011911,30780
1011913,30781
1011914,30782
1011915,30783
1011917,30784
1011918,30785
1011919,30786
1011920,30787
1011921,30788
1011922,30789
1011923,30790
1011925,30791
1011927,30792
1011928,30793
1011929,30794
1011930,30795
1011931,30796
1011932,30797
1011934,30798
1011935,30799
1011936,30800
1011938,30801
1011939,30802
1011940,30803
1011942,30804
1011943,30805
1011945,30806
1011946,30807
1011947,30808
1011950,30809
1011951,30810
1011952,30811
1011953,30812
1011954,30813
2000005,30814
2000021,30815
1000003,30816
1000004,30817
1000008,30818
1000009,30819
1000010,30820
1000011,30821
1000012,30822
1000013,30823
1000016,30824
1000021,30825
1000022,30826
1000023,30827
1000029,30828
1000030,30829
1000036,30830
1000037,30831
1000043,30832
1000050,30833
1000051,30834
1000052,30835
1000055,30836
1000056,30837
1000057,30838
1000061,30839
1000062,30840
1000064,30841
1000065,30842
1000067,30843
1000068,30844
1000071,30845
1000075,30846
1000081,30847
1000082,30848
1000085,30849
1000087,30850
1000089,30851
1000090,30852
1000094,30853
1000095,30854
1000097,30855
1000098,30856
1000099,30857
1000100,30858
1000103,30859
1000104,30860
1000107,30861
1000108,30862
1000111,30863
1000113,30864
1000118,30865
1000119,30866
1000130,30867
1000131,30868
1000133,30869
1000138,30870
1000141,30871
1000144,30872
1000151,30873
1000155,30874
1000158,30875
1000159,30876
1000162,30877
1000165,30878
1000171,30879
1000173,30880
1000175,30881
1000176,30882
1000179,30883
1000180,30884
1000183,30885
1000186,30886
1000187,30887
1000188,30888
1000191,30889
1000193,30890
1000194,30891
1000197,30892
1000199,30893
1000202,30894
1000204,30895
1000205,30896
1000206,30897
1000207,30898
1000208,30899
1000210,30900
1000213,30901
1000219,30902
1000224,30903
1000226,30904
1000229,30905
1000234,30906
1000235,30907
1000236,30908
1000237,30909
1000244,30910
1000247,30911
1000248,30912
1000249,30913
1000250,30914
1000254,30915
1000255,30916
1000256,30917
1000258,30918
1000262,30919
1000263,30920
1000264,30921
1000265,30922
1000266,30923
1000274,30924
1000275,30925
1000276,30926
1000278,30927
1000279,30928
1000280,30929
1000283,30930
1000284,30931
1000290,30932
1000292,30933
1000297,30934
1000301,30935
1000302,30936
1000303,30937
1000307,30938
1000309,30939
1000312,30940
1000323,30941
1000324,30942
1000326,30943
1000328,30944
1000334,30945
1000335,30946
1000336,30947
1000342,30948
1000361,30949
1000368,30950
1000371,30951
1000372,30952
1000374,30953
1000379,30954
1000383,30955
1000384,30956
1000387,30957
1000389,30958
1000390,30959
1000392,30960
1000396,30961
1000398,30962
1000406,30963
1000410,30964
1000411,30965
1000422,30966
1000428,30967
1000429,30968
1000430,30969
1000431,30970
1000432,30971
1000434,30972
1000435,30973
1000436,30974
1000442,30975
1000448,30976
1000449,30977
1000455,30978
1000460,30979
1000462,30980
1000464,30981
1000481,30982
1000485,30983
1000487,30984
1000489,30985
1000492,30986
1000493,30987
1000495,30988
1000496,30989
1000497,30990
1000499,30991
1000500,30992
1000503,30993
1000505,30994
1000511,30995
1000513,30996
1000519,30997
1000520,30998
1000521,30999
1000522,31000
1000524,31001
1000545,31002
1000548,31003
1000549,31004
1000550,31005
1000554,31006
1000558,31007
1000559,31008
1000560,31009
1000561,31010
1000562,31011
1000566,31012
1000567,31013
1000571,31014
1000574,31015
1000576,31016
1000579,31017
1000585,31018
1000589,31019
1000590,31020
1000591,31021
1000593,31022
1000596,31023
1000598,31024
1000603,31025
1000604,31026
1000605,31027
1000606,31028
1000608,31029
1000611,31030
1000612,31031
1000614,31032
1000620,31033
1000626,31034
1000628,31035
1000631,31036
1000634,31037
1000638,31038
1000640,31039
1000647,31040
1000665,31041
1000666,31042
1000667,31043
1000670,31044
1000675,31045
1000676,31046
1000680,31047
1000681,31048
1000683,31049
1000685,31050
1000686,31051
1000687,31052
1000688,31053
1000689,31054
1000690,31055
1000692,31056
1000695,31057
1000699,31058
1000700,31059
1000701,31060
1000708,31061
1000709,31062
1000710,31063
1000712,31064
1000713,31065
1000716,31066
1000721,31067
1000723,31068
1000730,31069
1000731,31070
1000732,31071
1000734,31072
1000744,31073
1000745,31074
1000748,31075
1000750,31076
1000757,31077
1000758,31078
1000759,31079
1000760,31080
1000769,31081
1000772,31082
1000774,31083
1000779,31084
1000780,31085
1000782,31086
1000785,31087
1000788,31088
1000789,31089
1000790,31090
1000791,31091
1000792,31092
1000795,31093
1000798,31094
1000799,31095
1000804,31096
1000807,31097
1000814,31098
1000816,31099
1000819,31100
1000820,31101
1000824,31102
1000826,31103
1000836,31104
1000838,31105
1000840,31106
1000841,31107
1000842,31108
1000843,31109
1000844,31110
1000845,31111
1000857,31112
1000859,31113
1000862,31114
1000863,31115
1000865,31116
1000866,31117
1000867,31118
1000868,31119
1000869,31120
1000870,31121
1000872,31122
1000877,31123
1000880,31124
1000884,31125
1000886,31126
1000892,31127
1000896,31128
1000898,31129
1000899,31130
1000905,31131
1000906,31132
1000908,31133
1000909,31134
1000910,31135
1000913,31136
1000917,31137
1000918,31138
1000923,31139
1000924,31140
1000926,31141
1000929,31142
1000933,31143
1000935,31144
1000937,31145
1000938,31146
1000939,31147
1000940,31148
1000947,31149
1000948,31150
1000958,31151
1000959,31152
1000961,31153
1000964,31154
1000965,31155
1000968,31156
1000970,31157
1000972,31158
1000973,31159
1000974,31160
1000981,31161
1000986,31162
1000989,31163
1000991,31164
1000997,31165
1001001,31166
1001003,31167
1001005,31168
1001006,31169
1001009,31170
1001010,31171
1001012,31172
1001018,31173
1001023,31174
1001025,31175
1001026,31176
1001034,31177
1001037,31178
1001038,31179
1001046,31180
1001047,31181
1001048,31182
1001049,31183
1001052,31184
1001059,31185
1001074,31186
1001075,31187
1001080,31188
1001083,31189
1001086,31190
1001093,31191
1001097,31192
1001098,31193
1001102,31194
1001104,31195
1001106,31196
1001111,31197
1001112,31198
1001115,31199
1001118,31200
1001119,31201
1001120,31202
1001125,31203
1001131,31204
1001133,31205
1001134,31206
1001135,31207
1001137,31208
1001138,31209
1001139,31210
1001141,31211
1001142,31212
1001143,31213
1001145,31214
1001148,31215
1001149,31216
1001153,31217
1001155,31218
1001156,31219
1001161,31220
1001166,31221
1001173,31222
1001174,31223
1001175,31224
1001177,31225
1001180,31226
1001186,31227
1001187,31228
1001188,31229
1001190,31230
1001191,31231
1001198,31232
1001199,31233
1001204,31234
1001205,31235
1001206,31236
1001212,31237
1001214,31238
1001215,31239
1001217,31240
1001218,31241
1001221,31242
1001229,31243
1001242,31244
1001244,31245
1001245,31246
1001247,31247
1001249,31248
1001252,31249
1001259,31250
1001260,31251
1001261,31252
1001271,31253
1001272,31254
1001274,31255
1001275,31256
1001278,31257
1001281,31258
1001282,31259
1001284,31260
1001287,31261
1001290,31262
1001296,31263
1001298,31264
1001301,31265
1001302,31266
1001303,31267
1001304,31268
1001309,31269
1001312,31270
1001313,31271
1001314,31272
1001316,31273
1001318,31274
1001319,31275
1001320,31276
1001321,31277
1001325,31278
1001326,31279
1001329,31280
1001330,31281
1001331,31282
1001333,31283
1001335,31284
1001346,31285
1001347,31286
1001355,31287
1001356,31288
1001357,31289
1001360,31290
1001362,31291
1001370,31292
1001377,31293
1001378,31294
1001388,31295
1001389,31296
1001390,31297
1001394,31298
1001397,31299
1001398,31300
1001399,31301
1001400,31302
1001401,31303
1001403,31304
1001404,31305
1001405,31306
1001411,31307
1001412,31308
1001422,31309
1001424,31310
1001425,31311
1001426,31312
1001429,31313
1001435,31314
1001437,31315
1001439,31316
1001442,31317
1001455,31318
1001457,31319
1001460,31320
1001461,31321
1001462,31322
1001464,31323
1001467,31324
1001473,31325
1001482,31326
1001486,31327
1001490,31328
1001491,31329
1001495,31330
1001503,31331
1001511,31332
1001512,31333
1001518,31334
1001519,31335
1001523,31336
1001527,31337
1001528,31338
1001530,31339
1001531,31340
1001532,31341
1001533,31342
1001535,31343
1001536,31344
1001538,31345
1001540,31346
1001541,31347
1001545,31348
1001547,31349
1001549,31350
1001557,31351
1001558,31352
1001562,31353
1001563,31354
1001570,31355
1001575,31356
1001584,31357
1001585,31358
1001586,31359
1001590,31360
1001592,31361
1001594,31362
1001596,31363
1001597,31364
1001599,31365
1001600,31366
1001602,31367
1001603,31368
1001604,31369
1001606,31370
1001611,31371
1001615,31372
1001616,31373
1001621,31374
1001622,31375
1001625,31376
1001627,31377
1001628,31378
1001630,31379
1001631,31380
1001632,31381
1001635,31382
1001640,31383
1001641,31384
1001642,31385
1001644,31386
1001646,31387
1001647,31388
1001648,31389
1001649,31390
1001651,31391
1001654,31392
1001655,31393
1001657,31394
1001661,31395
1001664,31396
1001665,31397
1001667,31398
1001672,31399
1001673,31400
1001674,31401
1001675,31402
1001676,31403
1001680,31404
1001681,31405
1001682,31406
1001683,31407
1001690,31408
1001691,31409
1001693,31410
1001694,31411
1001695,31412
1001696,31413
1001699,31414
1001700,31415
1001701,31416
1001705,31417
1001707,31418
1001708,31419
1001709,31420
1001712,31421
1001715,31422
1001717,31423
1001722,31424
1001725,31425
1001726,31426
1001728,31427
1001729,31428
1001734,31429
1001736,31430
1001738,31431
1001739,31432
1001740,31433
1001742,31434
1001748,31435
1001749,31436
1001752,31437
1001753,31438
1001755,31439
1001756,31440
1001760,31441
1001762,31442
1001763,31443
1001764,31444
1001767,31445
1001768,31446
1001772,31447
1001773,31448
1001778,31449
1001780,31450
1001789,31451
1001800,31452
1001804,31453
1001806,31454
1001808,31455
1001811,31456
1001812,31457
1001815,31458
1001829,31459
1001831,31460
1001833,31461
1001837,31462
1001839,31463
1001840,31464
1001841,31465
1001845,31466
1001850,31467
1001852,31468
1001855,31469
1001866,31470
1001867,31471
1001869,31472
1001872,31473
1001875,31474
1001876,31475
1001878,31476
1001883,31477
1001886,31478
1001887,31479
1001889,31480
1001890,31481
1001895,31482
1001898,31483
1001899,31484
1001906,31485
1001907,31486
1001909,31487
1001910,31488
1001912,31489
1001915,31490
1001917,31491
1001921,31492
1001922,31493
1001925,31494
1001927,31495
1001932,31496
1001933,31497
1001938,31498
1001947,31499
1001950,31500
1001956,31501
1001957,31502
1001961,31503
1001963,31504
1001964,31505
1001966,31506
1001968,31507
1001969,31508
1001970,31509
1001971,31510
1001983,31511
1001984,31512
1001985,31513
1001991,31514
1002009,31515
1002021,31516
1002025,31517
1002027,31518
1002030,31519
1002031,31520
1002034,31521
1002035,31522
1002036,31523
1002037,31524
1002047,31525
1002048,31526
1002052,31527
1002053,31528
1002054,31529
1002056,31530
1002058,31531
1002060,31532
1002062,31533
1002063,31534
1002064,31535
1002078,31536
1002079,31537
1002080,31538
1002083,31539
1002084,31540
1002085,31541
1002088,31542
1002091,31543
1002092,31544
1002094,31545
1002105,31546
1002106,31547
1002112,31548
1002113,31549
1002114,31550
1002115,31551
1002120,31552
1002121,31553
1002124,31554
1002125,31555
1002133,31556
1002134,31557
1002135,31558
1002136,31559
1002139,31560
1002140,31561
1002152,31562
1002155,31563
1002163,31564
1002166,31565
1002168,31566
1002171,31567
1002174,31568
1002175,31569
1002177,31570
1002184,31571
1002187,31572
1002192,31573
1002193,31574
1002194,31575
1002195,31576
1002200,31577
1002208,31578
1002209,31579
1002210,31580
1002215,31581
1002217,31582
1002218,31583
1002222,31584
1002225,31585
1002227,31586
1002229,31587
1002230,31588
1002235,31589
1002236,31590
1002237,31591
1002238,31592
1002250,31593
1002254,31594
1002256,31595
1002259,31596
1002262,31597
1002272,31598
1002273,31599
1002274,31600
1002275,31601
1002279,31602
1002280,31603
1002283,31604
1002289,31605
1002293,31606
1002297,31607
1002298,31608
1002300,31609
1002301,31610
1002302,31611
1002304,31612
1002305,31613
1002307,31614
1002310,31615
1002312,31616
1002313,31617
1002316,31618
1002322,31619
1002328,31620
1002329,31621
1002332,31622
1002333,31623
1002347,31624
1002350,31625
1002352,31626
1002353,31627
1002354,31628
1002365,31629
1002366,31630
1002367,31631
1002368,31632
1002373,31633
1002374,31634
1002377,31635
1002378,31636
1002383,31637
1002400,31638
1002402,31639
1002405,31640
1002407,31641
1002408,31642
1002412,31643
1002416,31644
1002419,31645
1002420,31646
1002422,31647
1002428,31648
1002429,31649
1002438,31650
1002450,31651
1002454,31652
1002457,31653
1002458,31654
1002461,31655
1002469,31656
1002470,31657
1002471,31658
1002476,31659
1002477,31660
1002481,31661
1002483,31662
1002484,31663
1002485,31664
1002486,31665
1002488,31666
1002510,31667
1002513,31668
1002516,31669
1002517,31670
1002518,31671
1002520,31672
1002521,31673
1002522,31674
1002526,31675
1002527,31676
1002532,31677
1002533,31678
1002536,31679
1002537,31680
1002538,31681
1002541,31682
1002546,31683
1002547,31684
1002551,31685
1002569,31686
1002578,31687
1002579,31688
1002585,31689
1002588,31690
1002589,31691
1002596,31692
1002601,31693
1002602,31694
1002608,31695
1002609,31696
1002611,31697
1002614,31698
1002615,31699
1002617,31700
1002618,31701
1002630,31702
1002631,31703
1002632,31704
1002634,31705
1002639,31706
1002640,31707
1002641,31708
1002645,31709
1002646,31710
1002647,31711
1002648,31712
1002650,31713
1002652,31714
1002655,31715
1002656,31716
1002657,31717
1002666,31718
1002669,31719
1002673,31720
1002674,31721
1002686,31722
1002690,31723
1002693,31724
1002697,31725
1002700,31726
1002704,31727
1002705,31728
1002708,31729
1002717,31730
1002720,31731
1002724,31732
1002725,31733
1002726,31734
1002727,31735
1002729,31736
1002735,31737
1002736,31738
1002737,31739
1002738,31740
1002739,31741
1002740,31742
1002741,31743
1002742,31744
1002743,31745
1002744,31746
1002745,31747
1002746,31748
1002754,31749
1002756,31750
1002758,31751
1002763,31752
1002764,31753
1002765,31754
1002766,31755
1002767,31756
1002768,31757
1002769,31758
1002770,31759
1002775,31760
1002776,31761
1002777,31762
1002778,31763
1002783,31764
1002787,31765
1002788,31766
1002793,31767
1002794,31768
1002796,31769
1002798,31770
1002800,31771
1002802,31772
1002803,31773
1002808,31774
1002811,31775
1002815,31776
1002818,31777
1002819,31778
1002820,31779
1002821,31780
1002822,31781
1002825,31782
1002831,31783
1002832,31784
1002833,31785
1002835,31786
1002836,31787
1002837,31788
1002838,31789
1002843,31790
1002844,31791
1002845,31792
1002847,31793
1002848,31794
1002850,31795
1002851,31796
1002852,31797
1002854,31798
1002856,31799
1002863,31800
1002864,31801
1002868,31802
1002870,31803
1002871,31804
1002872,31805
1002874,31806
1002876,31807
1002879,31808
1002880,31809
1002881,31810
1002885,31811
1002888,31812
1002889,31813
1002890,31814
1002891,31815
1002895,31816
1002896,31817
1002897,31818
1002901,31819
1002905,31820
1002907,31821
1002912,31822
1002913,31823
1002914,31824
1002915,31825
1002917,31826
1002920,31827
1002922,31828
1002923,31829
1002929,31830
1002933,31831
1002940,31832
1002941,31833
1002942,31834
1002948,31835
1002950,31836
1002951,31837
1002955,31838
1002958,31839
1002959,31840
1002967,31841
1002975,31842
1002976,31843
1002980,31844
1002984,31845
1002985,31846
1002987,31847
1002988,31848
1002993,31849
1003000,31850
1003002,31851
1003003,31852
1003004,31853
1003008,31854
1003011,31855
1003014,31856
1003017,31857
1003020,31858
1003021,31859
1003022,31860
1003027,31861
1003032,31862
1003033,31863
1003041,31864
1003042,31865
1003043,31866
1003046,31867
1003047,31868
1003059,31869
1003060,31870
1003061,31871
1003062,31872
1003063,31873
1003064,31874
1003066,31875
1003067,31876
1003068,31877
1003074,31878
1003076,31879
1003077,31880
1003080,31881
1003081,31882
1003082,31883
1003085,31884
1003098,31885
1003112,31886
1003116,31887
1003117,31888
1003120,31889
1003121,31890
1003123,31891
1003126,31892
1003131,31893
1003133,31894
1003136,31895
1003140,31896
1003143,31897
1003146,31898
1003148,31899
1003151,31900
1003155,31901
1003160,31902
1003161,31903
1003170,31904
1003171,31905
1003175,31906
1003176,31907
1003178,31908
1003180,31909
1003182,31910
1003193,31911
1003194,31912
1003197,31913
1003199,31914
1003202,31915
1003208,31916
1003212,31917
1003213,31918
1003219,31919
1003220,31920
1003226,31921
1003233,31922
1003238,31923
1003241,31924
1003250,31925
1003257,31926
1003260,31927
1003268,31928
1003269,31929
1003275,31930
1003278,31931
1003279,31932
1003285,31933
1003288,31934
1003290,31935
1003293,31936
1003294,31937
1003295,31938
1003299,31939
1003302,31940
1003307,31941
1003308,31942
1003309,31943
1003310,31944
1003324,31945
1003325,31946
1003327,31947
1003332,31948
1003333,31949
1003338,31950
1003342,31951
1003343,31952
1003345,31953
1003346,31954
1003350,31955
1003352,31956
1003353,31957
1003354,31958
1003356,31959
1003357,31960
1003358,31961
1003359,31962
1003364,31963
1003368,31964
1003371,31965
1003376,31966
1003377,31967
1003378,31968
1003379,31969
1003382,31970
1003392,31971
1003394,31972
1003398,31973
1003402,31974
1003408,31975
1003411,31976
1003412,31977
1003413,31978
1003414,31979
1003419,31980
1003425,31981
1003428,31982
1003430,31983
1003432,31984
1003435,31985
1003436,31986
1003454,31987
1003458,31988
1003459,31989
1003460,31990
1003461,31991
1003465,31992
1003469,31993
1003470,31994
1003474,31995
1003476,31996
1003478,31997
1003487,31998
1003488,31999
1003489,32000
1003490,32001
1003492,32002
1003499,32003
1003502,32004
1003504,32005
1003508,32006
1003511,32007
1003516,32008
1003524,32009
1003529,32010
1003531,32011
1003532,32012
1003539,32013
1003547,32014
1003549,32015
1003553,32016
1003554,32017
1003562,32018
1003568,32019
1003570,32020
1003578,32021
1003585,32022
1003588,32023
1003592,32024
1003600,32025
1003603,32026
1003605,32027
1003606,32028
1003607,32029
1003609,32030
1003610,32031
1003616,32032
1003627,32033
1003628,32034
1003629,32035
1003632,32036
1003634,32037
1003637,32038
1003643,32039
1003644,32040
1003646,32041
1003652,32042
1003655,32043
1003660,32044
1003661,32045
1003662,32046
1003663,32047
1003664,32048
1003665,32049
1003666,32050
1003667,32051
1003669,32052
1003671,32053
1003672,32054
1003673,32055
1003677,32056
1003678,32057
1003679,32058
1003680,32059
1003681,32060
1003684,32061
1003688,32062
1003689,32063
1003690,32064
1003694,32065
1003700,32066
1003701,32067
1003702,32068
1003705,32069
1003706,32070
1003707,32071
1003710,32072
1003711,32073
1003713,32074
1003731,32075
1003734,32076
1003739,32077
1003740,32078
1003741,32079
1003742,32080
1003744,32081
1003745,32082
1003746,32083
1003749,32084
1003752,32085
1003755,32086
1003758,32087
1003759,32088
1003760,32089
1003763,32090
1003765,32091
1003766,32092
1003771,32093
1003775,32094
1003777,32095
1003778,32096
1003788,32097
1003789,32098
1003795,32099
1003796,32100
1003797,32101
1003803,32102
1003804,32103
1003806,32104
1003808,32105
1003809,32106
1003811,32107
1003812,32108
1003813,32109
1003815,32110
1003817,32111
1003818,32112
1003819,32113
1003820,32114
1003821,32115
1003822,32116
1003823,32117
1003826,32118
1003827,32119
1003831,32120
1003833,32121
1003834,32122
1003835,32123
1003836,32124
1003837,32125
1003840,32126
1003841,32127
1003842,32128
1003845,32129
1003849,32130
1003855,32131
1003858,32132
1003859,32133
1003860,32134
1003863,32135
1003881,32136
1003882,32137
1003885,32138
1003886,32139
1003889,32140
1003895,32141
1003900,32142
1003904,32143
1003905,32144
1003906,32145
1003908,32146
1003912,32147
1003914,32148
1003915,32149
1003926,32150
1003927,32151
1003929,32152
1003937,32153
1003951,32154
1003952,32155
1003954,32156
1003956,32157
1003959,32158
1003960,32159
1003961,32160
1003964,32161
1003969,32162
1003970,32163
1003971,32164
1003973,32165
1003976,32166
1003979,32167
1003980,32168
1003982,32169
1003985,32170
1003986,32171
1003987,32172
1003988,32173
1003990,32174
1003993,32175
1003996,32176
1004004,32177
1004008,32178
1004012,32179
1004014,32180
1004018,32181
1004020,32182
1004023,32183
1004024,32184
1004034,32185
1004038,32186
1004044,32187
1004048,32188
1004052,32189
1004054,32190
1004055,32191
1004056,32192
1004063,32193
1004065,32194
1004066,32195
1004069,32196
1004070,32197
1004071,32198
1004072,32199
1004073,32200
1004074,32201
1004078,32202
1004079,32203
1004080,32204
1004083,32205
1004086,32206
1004111,32207
1004122,32208
1004124,32209
1004129,32210
1004130,32211
1004131,32212
1004134,32213
1004137,32214
1004144,32215
1004148,32216
1004153,32217
1004155,32218
1004156,32219
1004157,32220
1004160,32221
1004162,32222
1004163,32223
1004165,32224
1004166,32225
1004167,32226
1004168,32227
1004169,32228
1004170,32229
1004171,32230
1004172,32231
1004174,32232
1004175,32233
1004177,32234
1004180,32235
1004182,32236
1004183,32237
1004184,32238
1004185,32239
1004191,32240
1004192,32241
1004193,32242
1004194,32243
1004195,32244
1004198,32245
1004200,32246
1004201,32247
1004202,32248
1004206,32249
1004210,32250
1004212,32251
1004216,32252
1004217,32253
1004218,32254
1004223,32255
1004226,32256
1004232,32257
1004233,32258
1004234,32259
1004237,32260
1004238,32261
1004239,32262
1004244,32263
1004245,32264
1004248,32265
1004255,32266
1004256,32267
1004263,32268
1004266,32269
1004267,32270
1004268,32271
1004269,32272
1004270,32273
1004271,32274
1004272,32275
1004273,32276
1004275,32277
1004280,32278
1004281,32279
1004283,32280
1004285,32281
1004289,32282
1004291,32283
1004296,32284
1004297,32285
1004299,32286
1004302,32287
1004304,32288
1004308,32289
1004314,32290
1004316,32291
1004318,32292
1004319,32293
1004320,32294
1004321,32295
1004324,32296
1004326,32297
1004336,32298
1004337,32299
1004349,32300
1004350,32301
1004352,32302
1004360,32303
1004362,32304
1004366,32305
1004368,32306
1004370,32307
1004375,32308
1004376,32309
1004378,32310
1004382,32311
1004383,32312
1004384,32313
1004385,32314
1004387,32315
1004395,32316
1004396,32317
1004399,32318
1004400,32319
1004401,32320
1004406,32321
1004413,32322
1004414,32323
1004415,32324
1004417,32325
1004422,32326
1004427,32327
1004429,32328
1004439,32329
1004440,32330
1004441,32331
1004443,32332
1004444,32333
1004447,32334
1004448,32335
1004461,32336
1004462,32337
1004463,32338
1004464,32339
1004465,32340
1004474,32341
1004475,32342
1004476,32343
1004478,32344
1004480,32345
1004484,32346
1004485,32347
1004486,32348
1004494,32349
1004499,32350
1004503,32351
1004504,32352
1004510,32353
1004515,32354
1004516,32355
1004519,32356
1004520,32357
1004522,32358
1004524,32359
1004525,32360
1004526,32361
1004527,32362
1004529,32363
1004535,32364
1004538,32365
1004545,32366
1004548,32367
1004549,32368
1004552,32369
1004553,32370
1004557,32371
1004560,32372
1004561,32373
1004566,32374
1004568,32375
1004573,32376
1004577,32377
1004578,32378
1004580,32379
1004592,32380
1004593,32381
1004595,32382
1004596,32383
1004597,32384
1004598,32385
1004599,32386
1004600,32387
1004602,32388
1004603,32389
1004609,32390
1004611,32391
1004620,32392
1004626,32393
1004632,32394
1004633,32395
1004635,32396
1004639,32397
1004643,32398
1004644,32399
1004645,32400
1004646,32401
1004649,32402
1004654,32403
1004657,32404
1004658,32405
1004662,32406
1004663,32407
1004669,32408
1004670,32409
1004675,32410
1004678,32411
1004680,32412
1004682,32413
1004683,32414
1004687,32415
1004688,32416
1004691,32417
1004692,32418
1004695,32419
1004700,32420
1004701,32421
1004702,32422
1004704,32423
1004705,32424
1004708,32425
1004712,32426
1004715,32427
1004717,32428
1004719,32429
1004721,32430
1004722,32431
1004723,32432
1004727,32433
1004728,32434
1004730,32435
1004732,32436
1004735,32437
1004736,32438
1004737,32439
1004738,32440
1004743,32441
1004748,32442
1004749,32443
1004750,32444
1004751,32445
1004752,32446
1004760,32447
1004762,32448
1004767,32449
1004773,32450
1004782,32451
1004796,32452
1004797,32453
1004798,32454
1004802,32455
1004803,32456
1004805,32457
1004806,32458
1004807,32459
1004811,32460
1004812,32461
1004815,32462
1004834,32463
1004835,32464
1004844,32465
1004847,32466
1004848,32467
1004849,32468
1004851,32469
1004852,32470
1004857,32471
1004863,32472
1004865,32473
1004866,32474
1004870,32475
1004872,32476
1004875,32477
1004876,32478
1004878,32479
1004882,32480
1004884,32481
1004887,32482
1004890,32483
1004893,32484
1004908,32485
1004917,32486
1004921,32487
1004922,32488
1004926,32489
1004927,32490
1004928,32491
1004929,32492
1004933,32493
1004936,32494
1004943,32495
1004945,32496
1004946,32497
1004948,32498
1004950,32499
1004964,32500
1004965,32501
1004979,32502
1004980,32503
1004984,32504
1004987,32505
1004988,32506
1004989,32507
1004990,32508
1004991,32509
1004993,32510
1004994,32511
1004998,32512
1005000,32513
1005006,32514
1005007,32515
1005008,32516
1005018,32517
1005022,32518
1005026,32519
1005029,32520
1005035,32521
1005036,32522
1005037,32523
1005038,32524
1005040,32525
1005042,32526
1005043,32527
1005044,32528
1005045,32529
1005046,32530
1005047,32531
1005048,32532
1005049,32533
1005054,32534
1005056,32535
1005059,32536
1005060,32537
1005062,32538
1005065,32539
1005067,32540
1005069,32541
1005073,32542
1005076,32543
1005077,32544
1005078,32545
1005079,32546
1005080,32547
1005081,32548
1005082,32549
1005085,32550
1005086,32551
1005087,32552
1005089,32553
1005092,32554
1005093,32555
1005098,32556
1005099,32557
1005101,32558
1005102,32559
1005103,32560
1005110,32561
1005112,32562
1005116,32563
1005120,32564
1005121,32565
1005124,32566
1005128,32567
1005129,32568
1005133,32569
1005134,32570
1005135,32571
1005138,32572
1005140,32573
1005145,32574
1005148,32575
1005149,32576
1005150,32577
1005153,32578
1005155,32579
1005158,32580
1005159,32581
1005163,32582
1005169,32583
1005170,32584
1005172,32585
1005176,32586
1005177,32587
1005178,32588
1005179,32589
1005180,32590
1005181,32591
1005183,32592
1005184,32593
1005188,32594
1005193,32595
1005194,32596
1005195,32597
1005197,32598
1005201,32599
1005204,32600
1005205,32601
1005207,32602
1005208,32603
1005210,32604
1005213,32605
1005214,32606
1005217,32607
1005218,32608
1005219,32609
1005222,32610
1005223,32611
1005228,32612
1005230,32613
1005231,32614
1005232,32615
1005235,32616
1005241,32617
1005242,32618
1005243,32619
1005273,32620
1005274,32621
1005275,32622
1005277,32623
1005278,32624
1005279,32625
1005281,32626
1005282,32627
1005285,32628
1005290,32629
1005300,32630
1005325,32631
1005326,32632
1005336,32633
1005347,32634
1005349,32635
1005352,32636
1005358,32637
1005359,32638
1005368,32639
1005370,32640
1005372,32641
1005377,32642
1005379,32643
1005380,32644
1005390,32645
1005392,32646
1005397,32647
1005400,32648
1005410,32649
1005412,32650
1005413,32651
1005416,32652
1005417,32653
1005420,32654
1005421,32655
1005424,32656
1005427,32657
1005428,32658
1005429,32659
1005431,32660
1005434,32661
1005436,32662
1005437,32663
1005439,32664
1005440,32665
1005441,32666
1005446,32667
1005447,32668
1005454,32669
1005458,32670
1005459,32671
1005460,32672
1005469,32673
1005470,32674
1005476,32675
1005480,32676
1005483,32677
1005485,32678
1005486,32679
1005489,32680
1005491,32681
1005493,32682
1005494,32683
1005497,32684
1005499,32685
1005505,32686
1005508,32687
1005510,32688
1005514,32689
1005515,32690
1005519,32691
1005521,32692
1005525,32693
1005527,32694
1005528,32695
1005530,32696
1005535,32697
1005536,32698
1005537,32699
1005538,32700
1005540,32701
1005541,32702
1005543,32703
1005548,32704
1005549,32705
1005554,32706
