fmid,category_id
1010067,10
1010068,10
1010069,10
1010070,10
1010072,10
1010078,10
1010080,10
1010081,10
1010084,10
1010085,10
1010086,10
1010087,10
1010089,10
1010090,10
1010093,10
1010096,10
1010097,10
1010098,10
1010100,10
1010105,10
1010106,10
1010107,10
1010109,10
1010112,10
1010113,10
1010115,10
1010117,10
1010118,10
1010120,10
1010121,10
1010123,10
1010127,10
1010129,10
1010130,10
1010131,10
1010134,10
1010135,10
1010137,10
1010139,10
1010140,10
1010142,10
1010143,10
1010145,10
1010146,10
1010147,10
1010148,10
1010149,10
1010150,10
1010152,10
1010153,10
1010154,10
1010155,10
1010156,10
1010157,10
1010159,10
1010160,10
1010162,10
1010163,10
1010166,10
1010168,10
1010173,10
1010174,10
1010175,10
1010176,10
1010182,10
1010186,10
1010192,10
1010194,10
1010195,10
1010198,10
1010201,10
1010202,10
1010203,10
1010205,10
1010207,10
1010217,10
1010221,10
1010223,10
1010224,10
1010225,10
1010226,10
1010227,10
1010229,10
1010230,10
1010232,10
1010233,10
1010234,10
1010236,10
1010238,10
1010239,10
1010243,10
1010245,10
1010247,10
1010248,10
1010251,10
1010252,10
1010253,10
1010254,10
1010255,10
1010258,10
1010259,10
1010261,10
1010262,10
1010263,10
1010266,10
1010268,10
1010269,10
1010270,10
1010271,10
1010272,10
1010273,10
1010275,10
1010276,10
1010277,10
1010279,10
1010280,10
1010283,10
1010285,10
1010286,10
1010287,10
1010288,10
1010290,10
1010292,10
1010295,10
1010296,10
1010298,10
1010301,10
1010302,10
1010304,10
1010305,10
1010307,10
1010309,10
1010312,10
1010313,10
1010315,10
1010316,10
1010318,10
1010319,10
1010320,10
1010321,10
1010322,10
1010324,10
1010325,10
1010327,10
1010328,10
1010329,10
1010346,10
1010347,10
1010349,10
1010353,10
1010354,10
1010358,10
1010360,10
1010364,10
1010366,10
1010368,10
1010374,10
1010376,10
1010377,10
1010383,10
1010384,10
1010385,10
1010388,10
1010389,10
1010390,10
1010393,10
1010394,10
1010397,10
1010398,10
1010399,10
1010400,10
1010401,10
1010403,10
1010404,10
1010406,10
1010407,10
1010408,10
1010410,10
1010413,10
1010414,10
1010415,10
1010416,10
1010417,10
1010418,10
1010419,10
1010420,10
1010421,10
1010423,10
1010426,10
1010427,10
1010429,10
1010430,10
1010433,10
1010434,10
1010436,10
1010437,10
1010438,10
1010440,10
1010442,10
1010444,10
1010445,10
1010447,10
1010448,10
1010451,10
1010452,10
1010453,10
1010455,10
1010456,10
1010457,10
1010459,10
1010460,10
1010462,10
1010464,10
1010467,10
1010472,10
1010473,10
1010475,10
1010479,10
1010480,10
1010481,10
1010483,10
1010485,10
1010486,10
1010487,10
1010490,10
1010492,10
1010494,10
1010501,10
1010502,10
1010508,10
1010512,10
1010513,10
1010514,10
1010515,10
1010516,10
1010517,10
1010518,10
1010519,10
1010520,10
1010522,10
1010523,10
1010525,10
1010526,10
1010528,10
1010529,10
1010536,10
1010541,10
1010543,10
1010544,10
1010545,10
1010546,10
1010548,10
1010554,10
1010556,10
1010559,10
1010560,10
1010561,10
1010564,10
1010568,10
1010569,10
1010571,10
1010572,10
1010574,10
1010575,10
1010576,10
1010577,10
1010579,10
1010582,10
1010583,10
1010590,10
1010595,10
1010596,10
1010597,10
1010598,10
1010600,10
1010601,10
1010604,10
1010606,10
1010607,10
1010608,10
1010609,10
1010613,10
1010614,10
1010617,10
1010619,10
1010621,10
1010622,10
1010623,10
1010627,10
1010629,10
1010631,10
1010632,10
1010636,10
1010638,10
1010640,10
1010641,10
1010664,10
1010665,10
1010666,10
1010667,10
1010668,10
1010670,10
1010671,10
1010683,10
1010685,10
1010686,10
1010687,10
1010688,10
1010691,10
1010704,10
1010709,10
1010710,10
1010722,10
1010726,10
1010734,10
1010736,10
1010739,10
1010741,10
1010742,10
1010743,10
1010744,10
1010745,10
1010746,10
1010747,10
1010748,10
1010750,10
1010751,10
1010752,10
1010755,10
1010757,10
1010758,10
1010760,10
1010761,10
1010765,10
1010766,10
1010767,10
1010769,10
1010770,10
1010772,10
1010773,10
1010774,10
1010775,10
1010776,10
1010780,10
1010782,10
1010783,10
1010784,10
1010786,10
1010787,10
1010788,10
1010789,10
1010793,10
1010794,10
1010796,10
1010798,10
1010799,10
1010800,10
1010801,10
1010803,10
1010806,10
1010807,10
1010808,10
1010809,10
1010810,10
1010813,10
1010814,10
1010815,10
1010816,10
1010818,10
1010819,10
1010820,10
1010821,10
1010822,10
1010823,10
1010825,10
1010826,10
1010827,10
1010828,10
1010829,10
1010830,10
1010831,10
1010832,10
1010833,10
1010834,10
1010837,10
1010838,10
1010839,10
1010841,10
1010842,10
1010843,10
1010845,10
1010846,10
1010847,10
1010848,10
1010849,10
1010850,10
1010851,10
1010853,10
1010854,10
1010855,10
1010860,10
1010863,10
1010865,10
1010866,10
1010867,10
1010868,10
1010870,10
1010871,10
1010872,10
1010873,10
1010874,10
1010876,10
1010877,10
1010882,10
1010883,10
1010884,10
1010885,10
1010886,10
1010889,10
1010891,10
1010893,10
1010894,10
1010896,10
1010898,10
1010899,10
1010900,10
1010903,10
1010904,10
1010928,10
1010929,10
1010931,10
1010933,10
1010937,10
1010938,10
1010939,10
1010940,10
1010943,10
1010946,10
1010947,10
1010951,10
1010952,10
1010953,10
1010954,10
1010955,10
1010956,10
1010957,10
1010959,10
1010962,10
1010963,10
1010969,10
1010970,10
1010971,10
1010972,10
1010975,10
1010976,10
1010978,10
1010980,10
1010981,10
1010983,10
1010984,10
1010985,10
1010989,10
1010990,10
1010991,10
1010992,10
1010993,10
1010994,10
1010995,10
1010996,10
1010997,10
1010998,10
1010999,10
1011000,10
1011001,10
1011002,10
1011003,10
1011004,10
1011009,10
1011012,10
1011013,10
1011014,10
1011016,10
1011018,10
1011022,10
1011027,10
1011031,10
1011034,10
1011035,10
1011036,10
1011037,10
1011038,10
1011039,10
1011041,10
1011042,10
1011043,10
1011044,10
1011046,10
1011051,10
1011052,10
1011053,10
1011055,10
1011056,10
1011057,10
1011058,10
1011059,10
1011060,10
1011061,10
1011063,10
1011066,10
1011067,10
1011068,10
1011072,10
1011075,10
1011076,10
1011078,10
1011079,10
1011082,10
1011084,10
1011085,10
1011087,10
1011088,10
1011089,10
1011090,10
1011092,10
1011093,10
1011094,10
1011095,10
1011098,10
1011100,10
1011101,10
1011103,10
1011104,10
1011106,10
1011107,10
1011108,10
1011109,10
1011110,10
1011111,10
1011112,10
1011113,10
1011114,10
1011116,10
1011117,10
1011118,10
1011119,10
1011122,10
1011124,10
1011126,10
1011127,10
1011130,10
1011136,10
1011137,10
1011139,10
1011142,10
1011144,10
1011145,10
1011146,10
1011147,10
1011148,10
1011149,10
1011150,10
1011151,10
1011153,10
1011154,10
1011155,10
1011157,10
1011161,10
1011162,10
1011166,10
1011167,10
1011169,10
1011170,10
1011171,10
1011172,10
1011173,10
1011174,10
1011175,10
1011177,10
1011178,10
1011180,10
1011181,10
1011183,10
1011187,10
1011188,10
1011189,10
1011191,10
1011192,10
1011193,10
1011194,10
1011195,10
1011196,10
1011198,10
1011200,10
1011201,10
1011203,10
1011204,10
1011205,10
1011206,10
1011207,10
1011208,10
1011209,10
1011210,10
1011220,10
1011221,10
1011222,10
1011225,10
1011226,10
1011227,10
1011229,10
1011230,10
1011231,10
1011232,10
1011233,10
1011235,10
1011236,10
1011237,10
1011238,10
1011239,10
1011240,10
1011241,10
1011242,10
1011244,10
1011246,10
1011247,10
1011248,10
1011250,10
1011252,10
1011253,10
1011254,10
1011255,10
1011256,10
1011258,10
1011260,10
1011262,10
1011264,10
1011265,10
1011266,10
1011267,10
1011268,10
1011270,10
1011271,10
1011272,10
1011273,10
1011274,10
1011278,10
1011279,10
1011280,10
1011282,10
1011285,10
1011286,10
1011287,10
1011288,10
1011289,10
1011290,10
1011291,10
1011292,10
1011294,10
1011296,10
1011297,10
1011298,10
1011299,10
1011300,10
1011301,10
1011302,10
1011303,10
1011306,10
1011307,10
1011308,10
1011310,10
1011312,10
1011313,10
1011314,10
1011315,10
1011316,10
1011318,10
1011319,10
1011320,10
1011321,10
1011322,10
1011323,10
1011326,10
1011327,10
1011328,10
1011329,10
1011330,10
1011331,10
1011333,10
1011334,10
1011335,10
1011336,10
1011340,10
1011341,10
1011342,10
1011343,10
1011345,10
1011347,10
1011348,10
1011349,10
1011350,10
1011352,10
1011353,10
1011355,10
1011356,10
1011357,10
1011358,10
1011359,10
1011363,10
1011364,10
1011365,10
1011377,10
1011386,10
1011390,10
1011392,10
1011395,10
1011396,10
1011397,10
1011398,10
1011400,10
1011401,10
1011402,10
1011404,10
1011412,10
1011413,10
1011414,10
1011415,10
1011418,10
1011421,10
1011426,10
1011430,10
1011432,10
1011436,10
1011440,10
1011441,10
1011442,10
1011444,10
1011446,10
1011447,10
1011448,10
1011449,10
1011460,10
1011470,10
1011480,10
1011481,10
1011482,10
1011486,10
1011488,10
1011490,10
1011491,10
1011492,10
1011493,10
1011494,10
1011495,10
1011496,10
1011497,10
1011498,10
1011500,10
1011501,10
1011514,10
1011527,10
1011531,10
1011533,10
1011535,10
1011537,10
1011538,10
1011541,10
1011543,10
1011568,10
1011577,10
1011590,10
1011592,10
1011593,10
1011594,10
1011596,10
1011597,10
1011598,10
1011599,10
1011601,10
1011602,10
1011603,10
1011604,10
1011605,10
1011607,10
1011608,10
1011609,10
1011610,10
1011612,10
1011613,10
1011615,10
1011617,10
1011618,10
1011619,10
1011620,10
1011621,10
1011622,10
1011623,10
1011624,10
1011625,10
1011626,10
1011627,10
1011628,10
1011629,10
1011630,10
1011631,10
1011632,10
1011633,10
1011634,10
1011635,10
1011636,10
1011637,10
1011638,10
1011639,10
1011640,10
1011641,10
1011642,10
1011643,10
1011644,10
1011645,10
1011646,10
1011647,10
1011648,10
1011649,10
1011650,10
1011651,10
1011652,10
1011654,10
1011656,10
1011658,10
1011662,10
1011664,10
1011666,10
1011667,10
1011668,10
1011669,10
1011670,10
1011672,10
1011673,10
1011674,10
1011675,10
1011676,10
1011677,10
1011678,10
1011679,10
1011682,10
1011683,10
1011684,10
1011685,10
1011688,10
1011689,10
1011691,10
1011692,10
1011693,10
1011694,10
1011696,10
1011697,10
1011705,10
1011707,10
1011709,10
1011711,10
1011712,10
1011713,10
1011715,10
1011716,10
1011718,10
1011719,10
1011720,10
1011721,10
1011722,10
1011723,10
1011724,10
1011725,10
1011726,10
1011727,10
1011728,10
1011730,10
1011731,10
1011732,10
1011733,10
1011734,10
1011735,10
1011736,10
1011738,10
1011739,10
1011740,10
1011742,10
1011743,10
1011744,10
1011746,10
1011749,10
1011750,10
1011751,10
1011753,10
1011756,10
1011757,10
1011758,10
1011761,10
1011762,10
1011764,10
1011765,10
1011767,10
1011768,10
1011769,10
1011770,10
1011771,10
1011774,10
1011775,10
1011776,10
1011777,10
1011778,10
1011779,10
1011780,10
1011782,10
1011783,10
1011784,10
1011785,10
1011786,10
1011787,10
1011788,10
1011791,10
1011793,10
1011794,10
1011795,10
1011796,10
1011797,10
1011798,10
1011799,10
1011803,10
1011804,10
1011805,10
1011807,10
1011808,10
1011809,10
1011812,10
1011813,10
1011814,10
1011816,10
1011817,10
1011818,10
1011820,10
1011821,10
1011822,10
1011823,10
1011826,10
1011827,10
1011830,10
1011835,10
1011836,10
1011837,10
1011840,10
1011842,10
1011843,10
1011845,10
1011846,10
1011847,10
1011848,10
1011851,10
1011852,10
1011854,10
1011855,10
1011857,10
1011860,10
1011861,10
1011866,10
1011868,10
1011870,10
1011871,10
1011873,10
1011876,10
1011878,10
1011879,10
1011880,10
1011881,10
1011883,10
1011884,10
1011885,10
1011886,10
1011887,10
1011888,10
1011890,10
1011893,10
1011895,10
1011896,10
1011897,10
1011898,10
1011899,10
1011900,10
1011901,10
1011902,10
1011903,10
1011905,10
1011906,10
1011911,10
1011913,10
1011914,10
1011915,10
1011917,10
1011918,10
1011919,10
1011920,10
1011921,10
1011922,10
1011923,10
1011925,10
1011927,10
1011928,10
1011929,10
1011930,10
1011931,10
1011932,10
1011939,10
1011940,10
1011943,10
1011945,10
1011946,10
1011947,10
1011950,10
1011951,10
1011952,10
1011953,10
1011954,10
1011955,10
1000003,11
1000008,11
1000009,11
1000012,11
1000013,11
1000016,11
1000021,11
1000023,11
1000029,11
1000030,11
1000037,11
1000043,11
1000048,11
1000051,11
1000052,11
1000055,11
1000056,11
1000058,11
1000061,11
1000065,11
1000068,11
1000071,11
1000072,11
1000075,11
1000077,11
1000078,11
1000081,11
1000082,11
1000084,11
1000087,11
1000097,11
1000099,11
1000103,11
1000104,11
1000107,11
1000108,11
1000111,11
1000112,11
1000113,11
1000117,11
1000118,11
1000119,11
1000122,11
1000127,11
1000130,11
1000131,11
1000133,11
1000138,11
1000141,11
1000144,11
1000146,11
1000151,11
1000155,11
1000158,11
1000159,11
1000162,11
1000165,11
1000166,11
1000171,11
1000173,11
1000175,11
1000180,11
1000183,11
1000186,11
1000187,11
1000188,11
1000191,11
1000193,11
1000194,11
1000197,11
1000199,11
1000201,11
1000204,11
1000205,11
1000206,11
1000207,11
1000210,11
1000214,11
1000216,11
1000224,11
1000225,11
1000226,11
1000232,11
1000234,11
1000235,11
1000236,11
1000237,11
1000244,11
1000247,11
1000248,11
1000250,11
1000254,11
1000255,11
1000256,11
1000262,11
1000263,11
1000264,11
1000265,11
1000266,11
1000274,11
1000276,11
1000278,11
1000279,11
1000280,11
1000283,11
1000284,11
1000290,11
1000292,11
1000297,11
1000298,11
1000300,11
1000301,11
1000302,11
1000303,11
1000306,11
1000307,11
1000309,11
1000312,11
1000316,11
1000323,11
1000324,11
1000326,11
1000328,11
1000334,11
1000335,11
1000336,11
1000342,11
1000361,11
1000368,11
1000371,11
1000372,11
1000374,11
1000379,11
1000383,11
1000384,11
1000387,11
1000389,11
1000390,11
1000392,11
1000396,11
1000398,11
1000406,11
1000410,11
1000411,11
1000422,11
1000423,11
1000428,11
1000429,11
1000430,11
1000431,11
1000432,11
1000434,11
1000435,11
1000436,11
1000442,11
1000449,11
1000455,11
1000460,11
1000462,11
1000464,11
1000481,11
1000485,11
1000487,11
1000489,11
1000495,11
1000496,11
1000497,11
1000499,11
1000500,11
1000508,11
1000511,11
1000513,11
1000519,11
1000520,11
1000521,11
1000524,11
1000528,11
1000545,11
1000548,11
1000549,11
1000550,11
1000554,11
1000558,11
1000559,11
1000560,11
1000562,11
1000563,11
1000566,11
1000567,11
1000571,11
1000574,11
1000576,11
1000579,11
1000585,11
1000589,11
1000590,11
1000591,11
1000593,11
1000596,11
1000598,11
1000603,11
1000604,11
1000605,11
1000606,11
1000608,11
1000611,11
1000612,11
1000613,11
1000614,11
1000626,11
1000628,11
1000631,11
1000634,11
1000638,11
1000640,11
1000647,11
1000665,11
1000666,11
1000667,11
1000670,11
1000672,11
1000673,11
1000675,11
1000676,11
1000678,11
1000680,11
1000681,11
1000683,11
1000685,11
1000687,11
1000688,11
1000689,11
1000690,11
1000692,11
1000695,11
1000699,11
1000700,11
1000701,11
1000702,11
1000712,11
1000713,11
1000716,11
1000718,11
1000721,11
1000722,11
1000723,11
1000730,11
1000731,11
1000734,11
1000744,11
1000745,11
1000748,11
1000750,11
1000757,11
1000758,11
1000760,11
1000769,11
1000772,11
1000774,11
1000778,11
1000779,11
1000780,11
1000782,11
1000790,11
1000792,11
1000795,11
1000798,11
1000799,11
1000803,11
1000804,11
1000806,11
1000807,11
1000808,11
1000813,11
1000814,11
1000816,11
1000819,11
1000820,11
1000826,11
1000836,11
1000838,11
1000840,11
1000841,11
1000842,11
1000843,11
1000845,11
1000851,11
1000855,11
1000857,11
1000859,11
1000862,11
1000863,11
1000864,11
1000865,11
1000866,11
1000867,11
1000868,11
1000869,11
1000870,11
1000884,11
1000886,11
1000892,11
1000896,11
1000898,11
1000899,11
1000905,11
1000906,11
1000908,11
1000910,11
1000913,11
1000917,11
1000918,11
1000923,11
1000924,11
1000926,11
1000929,11
1000933,11
1000935,11
1000937,11
1000938,11
1000939,11
1000940,11
1000941,11
1000944,11
1000946,11
1000947,11
1000953,11
1000958,11
1000959,11
1000961,11
1000964,11
1000965,11
1000968,11
1000972,11
1000973,11
1000974,11
1000981,11
1000986,11
1000991,11
1000997,11
1001003,11
1001005,11
1001006,11
1001009,11
1001010,11
1001018,11
1001025,11
1001026,11
1001029,11
1001034,11
1001037,11
1001038,11
1001046,11
1001047,11
1001048,11
1001052,11
1001059,11
1001080,11
1001083,11
1001086,11
1001093,11
1001097,11
1001098,11
1001102,11
1001106,11
1001111,11
1001112,11
1001115,11
1001118,11
1001119,11
1001120,11
1001125,11
1001128,11
1001131,11
1001134,11
1001135,11
1001136,11
1001137,11
1001138,11
1001139,11
1001142,11
1001143,11
1001145,11
1001149,11
1001153,11
1001155,11
1001156,11
1001166,11
1001173,11
1001174,11
1001175,11
1001180,11
1001186,11
1001187,11
1001188,11
1001190,11
1001191,11
1001192,11
1001198,11
1001199,11
1001204,11
1001205,11
1001206,11
1001211,11
1001212,11
1001214,11
1001215,11
1001216,11
1001217,11
1001218,11
1001221,11
1001229,11
1001242,11
1001244,11
1001245,11
1001247,11
1001249,11
1001259,11
1001260,11
1001261,11
1001271,11
1001275,11
1001278,11
1001281,11
1001282,11
1001284,11
1001287,11
1001290,11
1001296,11
1001297,11
1001298,11
1001301,11
1001303,11
1001304,11
1001309,11
1001312,11
1001313,11
1001314,11
1001316,11
1001317,11
1001318,11
1001319,11
1001320,11
1001321,11
1001326,11
1001329,11
1001330,11
1001331,11
1001333,11
1001335,11
1001355,11
1001356,11
1001357,11
1001360,11
1001362,11
1001370,11
1001377,11
1001386,11
1001388,11
1001389,11
1001390,11
1001394,11
1001397,11
1001398,11
1001399,11
1001400,11
1001401,11
1001403,11
1001404,11
1001405,11
1001411,11
1001412,11
1001422,11
1001424,11
1001425,11
1001426,11
1001429,11
1001435,11
1001439,11
1001442,11
1001455,11
1001457,11
1001460,11
1001461,11
1001462,11
1001467,11
1001473,11
1001475,11
1001482,11
1001485,11
1001486,11
1001490,11
1001491,11
1001495,11
1001505,11
1001509,11
1001511,11
1001512,11
1001519,11
1001522,11
1001523,11
1001526,11
1001527,11
1001528,11
1001530,11
1001531,11
1001532,11
1001533,11
1001534,11
1001536,11
1001540,11
1001541,11
1001545,11
1001547,11
1001549,11
1001558,11
1001562,11
1001563,11
1001570,11
1001575,11
1001584,11
1001585,11
1001586,11
1001590,11
1001592,11
1001594,11
1001596,11
1001597,11
1001599,11
1001600,11
1001602,11
1001603,11
1001604,11
1001606,11
1001611,11
1001614,11
1001615,11
1001616,11
1001622,11
1001625,11
1001627,11
1001628,11
1001629,11
1001630,11
1001632,11
1001635,11
1001638,11
1001640,11
1001641,11
1001642,11
1001644,11
1001646,11
1001647,11
1001648,11
1001649,11
1001651,11
1001654,11
1001655,11
1001657,11
1001661,11
1001664,11
1001665,11
1001667,11
1001668,11
1001669,11
1001672,11
1001673,11
1001674,11
1001675,11
1001680,11
1001681,11
1001682,11
1001683,11
1001690,11
1001691,11
1001693,11
1001694,11
1001695,11
1001696,11
1001699,11
1001700,11
1001701,11
1001702,11
1001703,11
1001705,11
1001707,11
1001708,11
1001709,11
1001712,11
1001715,11
1001717,11
1001722,11
1001725,11
1001726,11
1001734,11
1001736,11
1001738,11
1001739,11
1001740,11
1001748,11
1001749,11
1001751,11
1001752,11
1001753,11
1001755,11
1001756,11
1001760,11
1001762,11
1001763,11
1001764,11
1001765,11
1001766,11
1001767,11
1001768,11
1001772,11
1001773,11
1001776,11
1001778,11
1001781,11
1001789,11
1001800,11
1001804,11
1001806,11
1001808,11
1001809,11
1001811,11
1001812,11
1001815,11
1001819,11
1001829,11
1001837,11
1001839,11
1001840,11
1001841,11
1001845,11
1001846,11
1001850,11
1001852,11
1001855,11
1001866,11
1001867,11
1001869,11
1001872,11
1001875,11
1001876,11
1001878,11
1001883,11
1001887,11
1001889,11
1001890,11
1001895,11
1001896,11
1001898,11
1001899,11
1001901,11
1001907,11
1001909,11
1001910,11
1001912,11
1001917,11
1001922,11
1001925,11
1001927,11
1001932,11
1001933,11
1001938,11
1001947,11
1001949,11
1001950,11
1001952,11
1001956,11
1001957,11
1001961,11
1001962,11
1001963,11
1001964,11
1001966,11
1001968,11
1001969,11
1001970,11
1001971,11
1001981,11
1001983,11
1001984,11
1001985,11
1001991,11
1002008,11
1002009,11
1002021,11
1002025,11
1002027,11
1002030,11
1002046,11
1002048,11
1002052,11
1002053,11
1002054,11
1002056,11
1002058,11
1002060,11
1002062,11
1002063,11
1002064,11
1002083,11
1002084,11
1002085,11
1002088,11
1002091,11
1002094,11
1002101,11
1002105,11
1002112,11
1002113,11
1002114,11
1002115,11
1002120,11
1002121,11
1002124,11
1002125,11
1002129,11
1002133,11
1002135,11
1002139,11
1002140,11
1002152,11
1002155,11
1002162,11
1002163,11
1002166,11
1002168,11
1002171,11
1002174,11
1002175,11
1002177,11
1002181,11
1002187,11
1002192,11
1002193,11
1002194,11
1002195,11
1002208,11
1002209,11
1002213,11
1002215,11
1002217,11
1002218,11
1002225,11
1002229,11
1002230,11
1002235,11
1002236,11
1002237,11
1002239,11
1002245,11
1002254,11
1002256,11
1002259,11
1002262,11
1002268,11
1002272,11
1002273,11
1002274,11
1002275,11
1002279,11
1002280,11
1002283,11
1002287,11
1002289,11
1002297,11
1002300,11
1002301,11
1002302,11
1002304,11
1002305,11
1002307,11
1002310,11
1002312,11
1002313,11
1002316,11
1002322,11
1002328,11
1002329,11
1002332,11
1002347,11
1002350,11
1002352,11
1002353,11
1002354,11
1002358,11
1002365,11
1002366,11
1002367,11
1002368,11
1002374,11
1002377,11
1002378,11
1002382,11
1002383,11
1002400,11
1002402,11
1002405,11
1002407,11
1002408,11
1002410,11
1002412,11
1002416,11
1002419,11
1002420,11
1002422,11
1002428,11
1002429,11
1002433,11
1002438,11
1002448,11
1002450,11
1002454,11
1002457,11
1002458,11
1002459,11
1002461,11
1002470,11
1002471,11
1002476,11
1002477,11
1002481,11
1002483,11
1002484,11
1002485,11
1002486,11
1002488,11
1002510,11
1002513,11
1002516,11
1002517,11
1002518,11
1002520,11
1002521,11
1002522,11
1002524,11
1002526,11
1002527,11
1002532,11
1002533,11
1002536,11
1002537,11
1002538,11
1002541,11
1002544,11
1002546,11
1002547,11
1002551,11
1002578,11
1002579,11
1002585,11
1002588,11
1002589,11
1002596,11
1002597,11
1002601,11
1002602,11
1002608,11
1002614,11
1002615,11
1002617,11
1002618,11
1002630,11
1002631,11
1002632,11
1002633,11
1002634,11
1002639,11
1002640,11
1002641,11
1002645,11
1002647,11
1002648,11
1002652,11
1002655,11
1002656,11
1002657,11
1002660,11
1002666,11
1002669,11
1002673,11
1002674,11
1002682,11
1002690,11
1002693,11
1002697,11
1002700,11
1002704,11
1002705,11
1002708,11
1002717,11
1002720,11
1002722,11
1002724,11
1002725,11
1002726,11
1002727,11
1002729,11
1002735,11
1002736,11
1002737,11
1002738,11
1002739,11
1002740,11
1002741,11
1002742,11
1002743,11
1002744,11
1002745,11
1002746,11
1002754,11
1002756,11
1002758,11
1002763,11
1002764,11
1002765,11
1002766,11
1002767,11
1002768,11
1002769,11
1002770,11
1002775,11
1002776,11
1002777,11
1002778,11
1002783,11
1002787,11
1002788,11
1002793,11
1002794,11
1002796,11
1002800,11
1002802,11
1002803,11
1002807,11
1002808,11
1002811,11
1002815,11
1002816,11
1002818,11
1002819,11
1002820,11
1002821,11
1002822,11
1002825,11
1002831,11
1002832,11
1002833,11
1002835,11
1002836,11
1002837,11
1002838,11
1002843,11
1002844,11
1002845,11
1002847,11
1002848,11
1002850,11
1002851,11
1002852,11
1002854,11
1002856,11
1002860,11
1002863,11
1002864,11
1002868,11
1002870,11
1002871,11
1002872,11
1002874,11
1002876,11
1002879,11
1002880,11
1002881,11
1002884,11
1002885,11
1002887,11
1002888,11
1002889,11
1002890,11
1002891,11
1002895,11
1002897,11
1002901,11
1002905,11
1002907,11
1002912,11
1002913,11
1002914,11
1002915,11
1002917,11
1002919,11
1002920,11
1002922,11
1002923,11
1002929,11
1002933,11
1002940,11
1002942,11
1002950,11
1002951,11
1002958,11
1002959,11
1002960,11
1002967,11
1002971,11
1002975,11
1002976,11
1002984,11
1002985,11
1002987,11
1002988,11
1002993,11
1003000,11
1003002,11
1003003,11
1003004,11
1003008,11
1003011,11
1003017,11
1003020,11
1003021,11
1003022,11
1003027,11
1003032,11
1003033,11
1003041,11
1003042,11
1003046,11
1003047,11
1003059,11
1003060,11
1003061,11
1003062,11
1003063,11
1003064,11
1003066,11
1003073,11
1003074,11
1003076,11
1003077,11
1003080,11
1003081,11
1003082,11
1003085,11
1003097,11
1003098,11
1003103,11
1003112,11
1003116,11
1003117,11
1003120,11
1003121,11
1003123,11
1003124,11
1003126,11
1003131,11
1003133,11
1003136,11
1003143,11
1003146,11
1003148,11
1003151,11
1003153,11
1003155,11
1003159,11
1003160,11
1003161,11
1003169,11
1003170,11
1003171,11
1003175,11
1003176,11
1003178,11
1003180,11
1003193,11
1003197,11
1003199,11
1003202,11
1003212,11
1003213,11
1003219,11
1003220,11
1003222,11
1003226,11
1003233,11
1003238,11
1003241,11
1003250,11
1003251,11
1003252,11
1003257,11
1003260,11
1003268,11
1003269,11
1003275,11
1003279,11
1003280,11
1003281,11
1003282,11
1003285,11
1003288,11
1003290,11
1003292,11
1003293,11
1003294,11
1003295,11
1003299,11
1003307,11
1003308,11
1003309,11
1003310,11
1003321,11
1003322,11
1003325,11
1003327,11
1003332,11
1003333,11
1003338,11
1003341,11
1003343,11
1003345,11
1003349,11
1003350,11
1003352,11
1003353,11
1003354,11
1003356,11
1003357,11
1003358,11
1003364,11
1003368,11
1003370,11
1003371,11
1003376,11
1003377,11
1003379,11
1003382,11
1003392,11
1003398,11
1003399,11
1003402,11
1003411,11
1003412,11
1003413,11
1003414,11
1003415,11
1003419,11
1003425,11
1003428,11
1003430,11
1003432,11
1003435,11
1003436,11
1003454,11
1003458,11
1003459,11
1003460,11
1003461,11
1003465,11
1003469,11
1003470,11
1003474,11
1003476,11
1003478,11
1003487,11
1003488,11
1003489,11
1003490,11
1003492,11
1003499,11
1003502,11
1003504,11
1003508,11
1003511,11
1003512,11
1003516,11
1003520,11
1003524,11
1003525,11
1003529,11
1003531,11
1003532,11
1003549,11
1003568,11
1003570,11
1003578,11
1003585,11
1003588,11
1003592,11
1003600,11
1003603,11
1003605,11
1003606,11
1003607,11
1003609,11
1003610,11
1003611,11
1003616,11
1003627,11
1003628,11
1003629,11
1003632,11
1003637,11
1003638,11
1003643,11
1003644,11
1003646,11
1003652,11
1003655,11
1003660,11
1003661,11
1003662,11
1003663,11
1003664,11
1003665,11
1003666,11
1003667,11
1003669,11
1003671,11
1003672,11
1003673,11
1003676,11
1003677,11
1003678,11
1003679,11
1003680,11
1003681,11
1003688,11
1003689,11
1003690,11
1003694,11
1003700,11
1003701,11
1003702,11
1003705,11
1003706,11
1003707,11
1003710,11
1003711,11
1003713,11
1003731,11
1003734,11
1003739,11
1003740,11
1003741,11
1003742,11
1003744,11
1003745,11
1003746,11
1003749,11
1003752,11
1003753,11
1003755,11
1003758,11
1003759,11
1003760,11
1003763,11
1003768,11
1003771,11
1003775,11
1003778,11
1003788,11
1003789,11
1003795,11
1003796,11
1003797,11
1003803,11
1003804,11
1003806,11
1003808,11
1003811,11
1003812,11
1003813,11
1003815,11
1003817,11
1003818,11
1003819,11
1003820,11
1003821,11
1003822,11
1003823,11
1003826,11
1003827,11
1003828,11
1003831,11
1003833,11
1003834,11
1003835,11
1003836,11
1003837,11
1003840,11
1003841,11
1003842,11
1003843,11
1003845,11
1003849,11
1003855,11
1003858,11
1003859,11
1003863,11
1003882,11
1003885,11
1003886,11
1003891,11
1003893,11
1003895,11
1003900,11
1003903,11
